Country,Indicator,Year,Gender,Value
Cuba,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.26 [3.64-14.33]
Cuba,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.12 [4.29-15.82]
Cuba,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.43 [3.03-13.06]
Cyprus,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.75 [2.43-9.28]
Cyprus,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.18 [2.42-7.4]
Cyprus,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.31 [2.44-11.18]
Cyprus,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.78 [1.42-5.43]
Cyprus,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.94 [1.7-5.21]
Cyprus,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.6 [1.19-5.47]
Czechia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.59 [4.8-15.98]
Czechia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.66 [4.89-12.48]
Czechia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.49 [4.58-19.52]
Czechia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.82 [2.13-7.1]
Czechia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.4 [2.81-7.17]
Czechia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.27 [1.58-6.73]
Democratic People's Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,65.44 [53.25-76.47]
Democratic People's Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,73.94 [59.35-87.89]
Democratic People's Republic of Korea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,57.29 [45.5-68.97]
Democratic People's Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,57.96 [47.17-67.74]
Democratic People's Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,85.56 [68.67-101.7]
Democratic People's Republic of Korea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,40.9 [32.49-49.25]
Democratic Republic of the Congo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,14.37 [12.43-16.36]
Democratic Republic of the Congo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.53 [9.98-13.25]
Democratic Republic of the Congo,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.2 [14.77-19.58]
Democratic Republic of the Congo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,37.06 [32.05-42.18]
Democratic Republic of the Congo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,31.26 [27.04-35.9]
Democratic Republic of the Congo,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,41.44 [35.6-47.18]
Denmark,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.76 [2.27-10.48]
Denmark,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.34 [2.4-8.57]
Denmark,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.19 [2.13-12.53]
Denmark,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.03 [0.97-4.47]
Denmark,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.2 [1.22-4.35]
Denmark,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.86 [0.76-4.49]
Djibouti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,16.42 [14.07-18.77]
Djibouti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.02 [13.66-18.39]
Djibouti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,16.83 [14.28-19.32]
Djibouti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.04 [24.88-33.2]
Djibouti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,29.43 [25.08-33.78]
Djibouti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.58 [24.26-32.81]
Dominican Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.78 [5.66-10.6]
Dominican Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.49 [6.3-11.3]
Dominican Republic,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.07 [5-9.76]
Dominican Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.84 [6.44-12.05]
Dominican Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.1 [7.49-13.44]
Dominican Republic,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.65 [5.41-10.56]
Ecuador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.86 [2.59-6.02]
Ecuador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.9 [2.7-5.87]
Ecuador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.83 [2.46-6.2]
Ecuador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.31 [2.89-6.72]
Ecuador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.69 [3.25-7.07]
Ecuador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.96 [2.54-6.39]
Egypt,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.95 [10.55-16.47]
Egypt,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.36 [10.23-15.52]
Egypt,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.56 [10.83-17.45]
Egypt,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,20.14 [16.4-25.6]
Egypt,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,21.46 [17.76-26.95]
Egypt,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,19 [15.18-24.46]
El Salvador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.87 [2.78-5.17]
El Salvador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.02 [2.91-5.28]
El Salvador,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.74 [2.65-5.05]
El Salvador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.96 [2.85-5.29]
El Salvador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.52 [3.27-5.92]
El Salvador,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.53 [2.5-4.77]
Equatorial Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.83 [8.39-15.06]
Equatorial Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.72 [7.68-13.62]
Equatorial Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.21 [9.18-16.9]
Equatorial Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,28.39 [20.13-36.12]
Equatorial Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.28 [19.54-34.65]
Equatorial Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.51 [20.52-37.76]
Eritrea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,18.13 [15.1-21.19]
Eritrea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.64 [13.81-19.56]
Eritrea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,19.63 [16.33-23.08]
Eritrea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,39.9 [33.23-46.63]
Eritrea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,39.14 [32.47-46.01]
Eritrea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,40.33 [33.56-47.43]
Estonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.2 [2.87-13.22]
Estonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.15 [2.79-9.36]
Estonia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.12 [2.92-16.61]
Estonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.62 [1.21-5.58]
Estonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.18 [1.72-5.77]
Estonia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.18 [0.89-5.09]
Eswatini,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.93 [8.73-13.24]
Eswatini,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.78 [6.98-10.61]
Eswatini,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,12.95 [10.28-15.81]
Eswatini,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,27.58 [22.02-33.39]
Eswatini,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,26.37 [20.95-31.86]
Eswatini,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.24 [22.4-34.46]
Ethiopia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.17 [10.5-13.88]
Ethiopia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.14 [9.5-12.79]
Ethiopia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.2 [11.38-15.07]
Ethiopia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,27.35 [23.61-31.2]
Ethiopia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,26.18 [22.33-30.07]
Ethiopia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.32 [24.41-32.33]
Fiji,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.56 [3.05-5.93]
Fiji,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.87 [3.29-6.31]
Fiji,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.25 [2.84-5.58]
Fiji,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.19 [4.14-8.04]
Fiji,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.06 [4.77-9.16]
Fiji,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.4 [3.62-7.09]
Finland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.76 [1.32-11.1]
Finland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.22 [1.44-7.94]
Finland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.29 [1.21-14.08]
Finland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.4 [0.49-4.14]
Finland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.54 [0.69-3.8]
Finland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.26 [0.35-4.13]
France,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.37 [1.92-9.97]
France,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.71 [1.97-7.51]
France,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.01 [1.89-12.36]
France,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.56 [0.69-3.57]
France,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.72 [0.91-3.47]
France,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.4 [0.53-3.47]
Gabon,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.12 [5.86-11.54]
Gabon,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.95 [5.11-9.78]
Gabon,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.35 [6.65-13.42]
Gabon,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,14.05 [10.15-19.97]
Gabon,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.35 [9.82-18.77]
Gabon,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,14.58 [10.37-20.93]
Gambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.92 [11.3-14.56]
Gambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.52 [10.86-14.23]
Gambia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.32 [11.58-14.97]
Gambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,39.05 [34.14-43.99]
Gambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.28 [31.45-41.21]
Gambia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,41.78 [36.33-46.98]
Georgia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,49.33 [32.53-71.96]
Georgia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,48.54 [34.01-67.74]
Georgia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,50.06 [31.47-75.36]
Georgia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,27.15 [17.9-39.6]
Georgia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,34.28 [24.02-47.84]
Georgia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,21.74 [13.66-32.72]
Germany,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.93 [2.79-12.87]
Germany,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.06 [2.87-9.76]
Germany,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.77 [2.74-16.01]
Germany,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.98 [0.93-4.3]
Germany,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.13 [1.21-4.11]
Germany,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.82 [0.74-4.3]
Ghana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.34 [18.23-24.64]
Ghana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.33 [9.63-13.06]
Ghana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.28 [26.59-36.33]
Ghana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.61 [40.67-54.97]
Ghana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,26.64 [22.63-30.69]
Ghana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,63.72 [54.17-74.02]
Greece,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.1 [6.94-32.68]
Greece,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.62 [6.67-25.48]
Greece,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.5 [7.29-39.45]
Greece,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.88 [2.24-10.56]
Greece,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.08 [2.69-10.26]
Greece,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.6 [1.92-10.37]
Grenada,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.89 [5.23-11.99]
Grenada,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.25 [5.09-10.29]
Grenada,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.53 [5.24-13.51]
Grenada,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.23 [5.45-12.52]
Grenada,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.19 [6.45-13.05]
Grenada,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.27 [4.46-11.51]
Guatemala,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.05 [4.83-7.43]
Guatemala,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.65 [4.48-7.02]
Guatemala,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.44 [5.12-7.88]
Guatemala,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.89 [7.88-12.14]
Guatemala,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.17 [8.07-12.64]
Guatemala,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.65 [7.67-11.81]
Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,19.49 [16.98-22.1]
Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,15.99 [13.86-18.19]
Guinea,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,23.01 [19.94-26.02]
Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.16 [41.1-53.49]
Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,39.16 [33.95-44.56]
Guinea,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,53.86 [46.67-60.91]
Guinea-Bissau,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.57 [13.58-17.66]
Guinea-Bissau,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,13.1 [11.32-14.97]
Guinea-Bissau,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.97 [15.57-20.35]
Guinea-Bissau,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,41.22 [35.93-46.73]
Guinea-Bissau,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.05 [31.15-41.18]
Guinea-Bissau,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.89 [38.89-50.85]
Guyana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,18.43 [14.06-23.08]
Guyana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.99 [12.92-21.41]
Guyana,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,19.9 [15.06-25.29]
Guyana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,26.62 [20.31-33.34]
Guyana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.99 [19.76-32.75]
Guyana,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,26.98 [20.42-34.29]
Haiti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,29.34 [25.49-33.33]
Haiti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,24.71 [21.19-28.34]
Haiti,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.87 [29.34-38.42]
Haiti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,46.38 [40.29-52.7]
Haiti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,42.22 [36.2-48.4]
Haiti,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,49.67 [43.03-56.33]
Honduras,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.9 [3.87-6.05]
Honduras,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.84 [4.61-7.22]
Honduras,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.95 [3.11-4.91]
Honduras,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.58 [5.99-9.37]
Honduras,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.88 [7.79-12.21]
Honduras,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.62 [4.41-6.97]
Hungary,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.84 [6.77-18.52]
Hungary,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.52 [7.34-15.84]
Hungary,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.12 [5.98-21.27]
Hungary,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.03 [3.15-8.6]
Hungary,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.48 [4.52-9.76]
Hungary,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.96 [2.13-7.58]
Iceland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.38 [0.83-7.34]
Iceland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.15 [0.89-6]
Iceland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.61 [0.75-8.68]
Iceland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.17 [0.41-3.62]
Iceland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.27 [0.53-3.54]
Iceland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.08 [0.31-3.58]
India,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,19.11 [15.51-23]
India,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.36 [15.73-23.24]
India,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.85 [15.14-22.68]
India,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,24.58 [19.95-29.59]
India,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,26.03 [21.15-31.24]
India,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,23.06 [18.51-27.74]
Indonesia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,23.33 [17.68-29.66]
Indonesia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,28.35 [21.41-35.45]
Indonesia,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.24 [13.54-23.88]
Indonesia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.75 [24.82-41.63]
Indonesia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,41.38 [31.24-51.74]
Indonesia,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,24.7 [18.34-32.34]
Iran (Islamic Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.62 [4.15-7.49]
Iran (Islamic Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.92 [4.38-7.88]
Iran (Islamic Republic of),Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.31 [3.89-7.09]
Iran (Islamic Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.27 [6.11-11.02]
Iran (Islamic Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.38 [6.19-11.14]
Iran (Islamic Republic of),"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.18 [5.99-10.92]
Iraq,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.56 [4.57-6.82]
Iraq,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.11 [4.24-6.18]
Iraq,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.03 [4.87-7.64]
Iraq,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.32 [10.94-16.34]
Iraq,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.64 [11.32-16.51]
Iraq,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,13 [10.51-16.47]
Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.75 [1.15-6.87]
Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.29 [1.16-5.05]
Ireland,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.2 [1.12-8.68]
Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.58 [0.66-3.95]
Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.55 [0.78-3.41]
Ireland,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.57 [0.55-4.26]
Israel,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.17 [1.76-5.79]
Israel,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.02 [1.88-5.09]
Israel,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.32 [1.65-6.48]
Israel,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.06 [1.15-3.76]
Israel,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.37 [1.48-4.01]
Israel,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.78 [0.88-3.47]
Italy,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.66 [4.29-20.95]
Italy,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.93 [4-15.87]
Italy,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.3 [4.57-25.7]
Italy,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.74 [1.22-5.94]
Italy,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.89 [1.46-5.78]
Italy,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.57 [1.04-5.85]
Jamaica,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.33 [6.48-16.3]
Jamaica,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.22 [6.01-14.03]
Jamaica,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.43 [6.83-18.73]
Jamaica,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.26 [5.18-13.04]
Jamaica,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.17 [5.33-12.44]
Jamaica,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.27 [4.94-13.55]
Japan,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.15 [3.77-18.19]
